Bruno	31	spa	3	13	9	9	15	96	625	412	364
G_Greer	31	sco	2	13	9	8	14	96	700	366	332
L_Dunk	20	eng	2	12	9	4	8	86	545	290	180
A_El_Abd	27	egy	2	11	10	8	12	86	455	358	193
I_Calderon	30	spa	2	11	10	9	14	86	407	384	249
L_Maksimenko	23	lat	2	10	9	6	13	86	353	268	198
M_Painter	27	ire	2	12	9	5	10	86	546	324	204
A_Crofts	28	wal	2	10	14	9	14	86	463	731	428
A_Orlandi	28	spa	2	10	11	7	13	86	330	380	250
Vicente	31	spa	2	9	14	10	16	86	375	657	426
R_Harley	27	eng	2	10	11	7	13	86	333	373	253
G_Dicker	26	ire	2	10	11	7	10	86	328	373	258
D_Lopez	29	spa	2	10	14	10	11	86	432	714	475
L_Bridcutt	23	eng	2	12	14	9	14	86	440	612	292
K_LuaLua	21	con	2	7	12	10	16	86	327	538	398
W_Buckley	22	eng	2	7	12	9	12	86	291	439	258
J_F_Caskey	19	eng	2	9	11	6	9	86	253	273	268
E_Asmundsson	18	ice	2	7	11	9	17	86	258	363	308
Y_Kasim	21	irq	2	8	10	8	12	86	258	313	258
W_Hoskins	26	eng	2	6	10	12	15	86	247	424	554
A_Barnes	22	aut	2	7	10	12	12	86	218	356	507
C_M_Smith	28	sco	2	6	10	13	10	76	228	358	567
L_Ulloa	28	arg	2	6	10	13	14	86	277	469	605
T_Agdestein	20	nor	2	6	8	11	12	86	203	253	363
G_Barker	20	eng	2	4	8	11	9	86	158	268	348
S_Dobbie	31	sco	2	6	11	12	14	86	238	369	455
Q_Martinus	21	hol	2	6	10	11	12	64	189	364	327
G_Iraizoz	31	spa	14	4	6	6	12	523	60	120	90
Raul	24	spa	11	2	4	4	11	731	60	110	100
K_Arriziba	17	spa	11	2	5	3	12	353	60	110	100
J_Aurtenetxe	20	spa	2	14	10	7	13	60	696	449	355
A_Laporte	18	fra	2	13	10	8	10	60	577	395	333
F_Amorebieta	27	ven	2	15	11	6	13	60	812	437	202
M_San_Jose	23	spa	2	14	12	5	12	60	625	412	147
A_Iraola	30	spa	2	14	11	5	11	60	537	387	151
X_Castillo	26	spa	2	11	10	8	12	60	310	275	195
B_Ekiza	24	spa	2	14	10	6	14	60	661	296	177
J_Ramalho	19	spa	2	12	11	8	11	60	355	275	195
A_Iturraspe	23	spa	2	10	14	9	12	60	362	598	268
O_de_Marcos	23	spa	2	10	14	9	13	60	332	567	284
M_Susaeta	24	spa	2	8	15	10	14	60	200	577	310
Inigo_Perez	24	spa	2	9	13	11	11	60	92	419	226
C_Gurpegi	31	spa	2	11	14	8	10	60	430	517	307
A_Herrera	22	spa	2	9	16	11	12	60	230	599	425
I_Martinez	22	spa	2	7	11	10	9	60	165	295	250
R_Galarreta	18	spa	2	10	12	7	10	60	255	315	150
E_Moran	21	spa	2	10	11	6	11	60	295	325	135
I_Munain	19	spa	2	8	14	11	10	60	169	444	273
G_Toquero	27	spa	2	6	11	12	12	60	80	304	214
F_Llorente	27	spa	2	7	13	16	14	50	195	548	789
I_Gomez	22	spa	2	7	12	14	11	60	135	377	532
Isma_Lopez	22	spa	2	7	11	12	10	60	147	262	272
A_Aduriz	31	spa	2	6	12	15	12	50	140	417	608
C_Doyle	27	ire	14	3	7	7	5	558	271	271	281
D_Lucas	34	eng	12	2	4	4	10	412	156	206	196
S_Caldwell	31	eng	2	14	12	5	11	96	586	414	277
P_Ibanez	31	spa	2	14	12	8	14	96	557	469	269
C_Davies	27	eng	3	14	10	7	14	106	463	400	298
J_Spector	26	usa	3	14	12	7	13	96	721	588	359
D_Murphy	28	eng	3	13	11	8	15	96	747	461	338
P_Robinson	30	eng	3	12	12	8	12	96	632	534	372
W_Packwood	19	usa	2	11	10	5	10	96	465	377	216
M_Hancox	18	eng	2	11	10	6	12	96	395	331	226
S_Burke	28	sco	4	9	14	11	10	106	365	654	491
D_Ambrose	28	eng	2	9	14	10	15	96	300	625	421
M_Gomis	27	sen	2	12	14	9	14	96	482	558	376
K_Fahey	29	ire	2	10	14	9	13	96	438	559	279
H_Mullins	33	eng	3	11	13	9	14	96	436	516	431
P_Lovenkrands	32	den	2	9	13	11	15	96	261	499	370
W_Elliott	33	eng	3	9	13	11	14	96	346	451	356
N_Redmond	18	eng	3	9	14	12	12	96	380	618	487
C_Reilly	18	ire	2	9	11	7	9	96	331	381	276
M_King	32	jam	2	6	10	13	14	86	265	415	545
N_Zigic	31	ser	2	7	11	12	11	96	257	383	563
J_Jervis	20	eng	2	6	11	12	9	96	234	470	592
A_Rooney	24	ire	2	6	10	11	13	96	266	361	421
M_te_Verde	21	hol	2	6	10	11	9	66	166	271	311
M_Gilks	30	sco	13	2	4	4	11	438	133	188	178
M_Halstead	22	eng	11	2	6	3	10	261	138	248	178
C_Kettings	21	eng	10	2	5	3	10	226	138	223	148
P_Bignot	26	eng	2	10	9	6	13	86	313	273	203
S_Crainey	31	sco	2	12	9	4	8	86	441	289	213
R_Wabara	20	eng	2	11	10	8	12	86	413	313	215
I_Evatt	30	eng	2	12	9	4	8	86	484	315	188
A_Baptiste	26	eng	2	13	10	7	13	86	490	386	286
C_Cathcart	23	nir	2	13	9	8	14	96	536	312	273
B_Harris	25	sco	2	11	10	7	12	86	398	333	260
K_Broadfoot	28	sco	2	12	9	5	10	86	493	353	198
M_Phillips	21	sco	2	9	14	11	11	86	345	525	345
T_Gomes	27	por	3	11	13	9	11	86	359	599	354
E_Grandin	24	fra	3	9	13	10	10	86	384	502	347
T_Ince	20	eng	2	9	14	12	15	86	399	609	594
L_Sylvestre	28	fra	3	11	13	9	10	86	486	487	343
B_Ferguson	34	sco	3	12	13	8	18	86	449	596	275
G_Moussi	28	fra	2	10	11	8	12	86	333	363	263
C_Basham	24	eng	2	10	11	7	13	86	327	379	253
I_Osbourne	24	eng	2	10	11	8	15	86	318	373	268
A_Noguera	22	spa	2	7	11	10	13	86	253	374	318
G_Bruna	21	arg	2	7	11	9	17	86	258	363	308
A_Martinez	26	spa	3	9	12	10	13	86	333	430	333
A_Djeziri	24	alg	2	6	11	10	12	86	208	308	328
K_Phillips	40	eng	2	6	11	12	15	86	238	430	547
G_T_Fletcher	31	eng	2	7	11	12	11	86	310	411	566
C_Sutherland	25	sco	2	5	9	11	12	86	223	353	412
T_Barkhuizen	20	eng	2	6	9	11	12	86	203	323	346
N_Eccleston	21	eng	2	7	9	12	11	86	302	332	444
P_Robinson	32	eng	14	3	5	4	8	761	166	226	191
J_Kean	21	eng	12	2	4	4	10	321	156	206	196
M_Olsson	24	swe	2	14	12	8	11	96	535	530	328
G_Givet	30	fra	2	14	12	7	10	96	623	602	274
S_Dann	25	eng	2	14	12	9	11	96	725	588	456
J_Lowe	20	eng	2	13	11	5	8	96	546	400	200
B_Orr	29	eng	2	12	9	5	10	96	505	386	269
B_Ribiero	29	bra	2	12	9	5	13	96	551	332	254
J_Morris	20	eng	2	11	10	5	10	96	388	358	213
G_Hanley	20	sco	3	11	10	8	14	96	401	341	218
A_Henley	18	wal	2	11	10	6	12	96	386	331	226
N_Henrique	26	por	2	11	9	5	11	86	381	291	231
D_Murphy	35	eng	2	9	15	11	14	96	374	652	429
D_Dunn	32	eng	4	9	14	11	10	106	369	570	410
M_G_Pedersen	30	nor	2	10	14	10	11	96	458	654	431
D_Etuhu	31	nig	2	10	14	9	13	96	417	592	329
L_Williamson	31	jam	3	9	13	11	13	96	365	459	385
D_Rosado	22	por	3	9	13	11	12	96	355	505	385
M_Olsson	24	swe	2	7	11	9	7	96	360	490	428
F_Nunes	20	por	2	9	10	8	13	96	281	346	236
P_Jorge	19	por	2	8	10	7	13	96	241	346	226
J_Rhodes	22	sco	2	6	10	13	15	86	234	474	663
M_Formica	24	arg	2	7	11	12	15	96	295	382	499
N_Gomes	36	por	2	6	10	12	16	86	251	428	500
D_Goodwillie	23	sco	2	7	11	12	15	96	283	410	562
J_King	20	nor	2	6	10	12	15	96	216	371	443
R_Rochina	21	spa	2	6	7	11	11	96	226	366	381
Edinho	18	por	2	6	8	10	12	86	221	241	356
M_Orion	30	arg	13	3	5	3	11	375	70	130	80
O_Ustari	25	arg	14	2	4	4	10	315	60	110	100
M_Vicentini	22	arg	11	2	5	3	12	215	60	110	100
F_Sosa	30	arg	2	12	10	8	13	60	335	250	190
G_Burdisso	23	arg	2	14	10	6	10	60	385	275	175
M_Carusso	27	arg	2	14	10	6	13	60	385	275	175
C_Rodriguez	30	arg	2	14	11	7	11	60	385	285	195
C_Cellay	30	arg	2	11	10	8	12	60	325	250	190
L_Marin	20	arg	2	10	9	6	14	60	290	255	175
E_Albin	23	uru	2	11	10	7	11	60	325	250	190
B_Flores	22	arg	2	10	9	7	12	60	290	255	185
F_Evangelita	20	arg	2	11	10	6	10	60	325	250	160
C_Perez	26	arg	2	13	10	6	12	60	385	295	195
P_Ledesma	28	arg	2	10	13	7	11	60	300	355	165
L_Somoza	31	arg	2	10	12	6	12	60	265	290	185
W_Erviti	31	arg	2	8	14	10	10	60	205	355	240
L_Paredes	18	arg	2	8	14	11	13	60	205	355	245
J_S_Mino	22	arg	2	8	14	10	11	60	205	355	240
R_Rodiguez	24	uru	2	10	13	10	12	60	260	340	285
N_Colazo	21	arg	2	8	12	10	12	60	190	335	215
D_Rivero	30	arg	2	7	12	10	11	60	175	335	215
G_Fernandez	20	arg	2	9	13	10	11	60	260	340	285
C_Erbes	22	arg	2	10	12	7	14	60	255	315	150
J_Martinez	26	arg	2	7	11	14	14	60	140	260	385
S_Silva	31	uru	2	7	10	14	14	60	140	250	385
N_Blandi	22	arg	2	6	11	13	12	60	115	305	340
O_G_Lugo	21	par	2	6	10	11	11	60	130	205	310
L_Acosta	24	arg	2	6	11	12	13	60	115	305	320
L_Viatri	25	arg	2	6	12	14	13	50	130	320	405
A_Longergan	28	eng	13	2	4	4	11	758	151	206	196
A_Bogdan	24	hun	13	2	5	4	9	361	151	236	196
J_Lynch	19	eng	12	2	6	3	10	326	156	266	196
D_Wheater	25	eng	3	14	10	7	13	106	709	483	312
T_Mears	29	eng	3	13	10	7	14	106	543	431	393
M_Mills	26	eng	2	13	11	7	9	96	577	488	345
Z_Knight	32	eng	3	13	11	8	15	96	674	486	328
S_Ricketts	30	wal	3	13	10	8	12	96	570	432	276
M_Alonso	21	spa	3	11	10	8	12	96	421	346	291
T_Ream	24	usa	2	11	8	3	11	86	440	374	241
J_Riley	20	eng	2	10	9	5	13	96	381	286	221
S_Holden	27	usa	2	10	15	10	13	96	491	641	549
C_Eagles	26	eng	4	9	14	11	10	106	303	605	458
M_Davies	24	eng	2	6	14	11	16	96	290	601	430
J_Spearing	23	eng	2	9	14	10	10	96	359	591	421
D_Pratley	27	eng	2	9	14	10	15	96	394	578	425
K_Andrews	31	eng	3	11	13	9	14	96	374	496	331
L_Chung_Yong	24	kor	2	11	13	11	7	96	410	483	448
J_Vela	18	eng	2	7	11	9	7	96	276	381	331
M_Kamara	24	sie	2	7	11	9	7	96	276	381	331
D_NGog	23	fra	2	6	10	12	16	86	216	393	519
K_Davies	35	eng	2	7	11	12	15	96	313	431	583
M_Sordell	21	eng	2	7	11	12	11	96	379	449	493
C_Davies	26	wal	2	7	10	12	11	96	314	363	445
R_Weidenfeler	23	ger	16	2	7	6	10	664	80	180	175
M_Langerak	24	aus	12	2	4	4	9	620	80	130	120
Z_Almerovic	21	ger	11	2	3	4	10	223	80	100	120
M_Hummels	23	ger	2	17	13	10	16	48	698	444	552
N_Subotic	23	ser	2	16	11	6	15	68	642	456	203
L_Piszczek	27	pol	2	16	12	5	11	68	740	525	158
M_Schmelzer	24	ger	1	15	12	8	11	58	680	515	373
P_Owomoyela	32	ger	2	14	10	7	13	68	588	380	274
C_Lowe	24	ger	2	14	10	7	11	68	632	425	273
F_Santana	26	bra	2	14	11	8	9	68	509	334	279
O_Kirch	30	ger	3	12	11	8	12	68	355	280	215
M_Hornschuh	21	ger	2	11	10	9	10	68	305	240	205
T_Meiﬂner	21	ger	2	10	9	9	12	68	295	220	205
I_Gundogan	21	ger	2	11	16	10	12	68	439	702	343
M_Gotze	20	ger	2	10	16	12	11	48	465	776	500
J_Blaszcz'ski	26	pol	2	10	16	10	12	68	312	664	361
S_Bender	23	ger	2	12	15	10	8	68	478	548	333
I_Persic	24	cro	2	10	15	10	11	68	335	624	331
S_Kehl	32	ger	2	12	14	9	13	68	420	502	295
M_Leitner	19	ger	2	11	14	8	11	68	344	468	255
K_Groﬂkreutz	24	ger	3	7	14	12	15	68	241	403	331
M_Amini	19	aus	2	9	12	8	12	68	235	280	215
M_Bakalorz	22	ger	2	8	11	8	10	68	210	280	215
L_Bittencourt	18	ger	2	6	11	10	16	68	170	315	275
J_Hofmann	21	ger	2	6	10	9	13	68	175	275	255
R_Lewandowski	24	pol	2	9	14	18	10	68	405	622	824
A_Di_Maria	25	arg	2	9	16	17	13	69	348	823	702
M_Reus	23	ger	2	8	14	16	11	48	421	614	852
J_Schieber	23	ger	2	7	10	13	14	58	175	309	414
M_Ducksch	18	ger	2	5	10	11	10	68	145	265	345
B_Bajner	21	hun	2	6	8	10	16	68	170	220	270
T_Heaton	26	eng	12	2	4	4	10	716	80	130	120
D_Gerken	27	eng	12	2	3	4	10	270	80	110	120
G_Cunningham	21	ire	2	13	9	8	14	80	551	405	254
R_Foster	27	sco	3	12	10	8	10	70	557	478	387
M_Wilson	28	sco	2	12	9	4	8	70	529	319	233
L_Fontaine	26	eng	2	12	9	5	10	70	370	239	121
L_Nyatanga	24	wal	2	11	10	8	13	70	329	270	189
L_Carey	35	sco	2	11	10	8	13	70	389	280	175
J_Wilson	23	wal	2	11	10	8	13	70	377	256	242
J_Edwards	21	eng	2	11	10	6	10	70	400	317	194
M_Bates	26	eng	2	11	10	7	13	70	342	270	155
B_Moloney	24	ire	2	11	10	7	13	70	323	245	150
A_Adomah	24	gha	4	9	14	11	10	80	308	627	472
B_Howard	29	eng	3	9	13	10	10	70	363	621	350
P_Anderson	24	eng	3	9	13	10	10	70	347	625	318
L_Kelly	23	sco	2	9	12	10	13	70	343	446	339
C_Skuse	26	eng	2	7	12	9	12	70	230	500	216
N_Kilkenny	26	aus	2	10	11	7	13	70	305	388	213
S_Pearson	25	sco	2	9	11	7	13	70	280	348	249
M_Elliott	27	jam	2	7	11	9	10	70	200	315	269
B_Reid	19	eng	2	6	10	8	12	70	188	261	223
J_Bryan	18	eng	2	5	10	7	12	70	183	261	223
J_Easter	30	wal	2	6	11	12	9	71	198	367	580
J_Stead	29	eng	2	7	10	12	12	70	248	423	519
S_Davies	24	eng	2	7	11	12	11	70	275	423	532
R_Taylor	24	eng	2	6	10	12	15	70	135	337	401
Quim	36	por	14	4	6	6	15	655	60	120	90
S_Kritsyk	21	rus	11	2	3	4	8	245	60	70	100
Cristiano	21	por	12	2	3	4	12	315	60	70	100
L_Salino	27	bra	2	14	10	6	14	60	576	363	221
V_Sasso	21	fra	2	12	11	7	9	60	445	342	189
P_Vinicius	27	bra	2	13	10	7	11	60	655	435	211
Ismaily	22	bra	2	13	10	6	10	60	522	252	155
E_Rafael	26	por	2	12	10	7	14	60	390	282	185
Dougalo	26	bra	2	13	10	7	10	60	518	354	256
Baiano	25	bra	2	13	10	7	13	60	637	305	193
Nuno_Coelho	26	por	2	13	9	8	12	60	758	317	223
Custodio	29	por	2	10	14	10	13	60	335	535	395
Hugo_Viana	29	por	2	12	14	8	15	60	375	472	241
Mossoro	28	bra	2	9	14	10	10	60	325	560	309
Mauro	21	bra	2	8	10	7	12	60	185	225	175
Ruben_Micael	25	por	2	10	14	9	10	60	260	380	184
C_Eduardo	19	bra	2	10	11	6	12	60	265	280	185
R_Amorim	27	bra	2	11	14	8	13	60	352	499	211
Djamal	29	lib	2	10	13	8	11	60	360	385	249
Guilherme	21	bra	2	7	11	10	14	60	180	280	255
Joao_Pedro	26	por	2	5	11	12	12	60	115	305	320
Eder	24	por	2	6	10	15	11	50	149	319	545
Alan	32	bra	2	6	12	14	12	50	170	465	535
Ze_Luis	21	ver	2	6	11	13	10	60	130	340	380
H_Barbosa	25	por	2	6	12	14	10	60	77	277	401
Carlao	25	por	2	6	10	13	11	60	75	235	321
Rabiola	22	por	2	6	10	12	10	60	100	225	270
Manoel	23	por	2	6	9	11	15	60	100	205	270
B_Jorgacevic	30	cro	13	3	5	3	9	841	86	146	101
V_Kujovic	34	cro	12	2	6	5	10	328	76	186	116
S_Dhoest	18	bel	11	2	3	4	10	216	76	96	116
C_Hoefkens	33	bel	2	14	10	7	13	66	633	359	198
J_Larsen	27	den	2	14	11	5	11	66	776	450	240
R_Bergkamp	22	hol	2	6	9	11	10	86	203	273	353
J_Figueras	25	spa	2	13	11	7	14	66	770	560	360
M_Almeback	24	swe	2	13	10	6	11	66	558	348	209
T_Hogli	28	nor	2	13	10	6	13	66	539	271	123
F_Stenman	29	swe	2	13	11	5	11	66	567	345	107
B_Buysse	25	bel	2	12	10	8	10	66	366	266	206
J_Vanstenkite	19	bel	2	10	9	8	12	66	281	231	211
N_Zimling	27	den	2	10	14	8	13	66	296	613	243
V_Odjidja_Ofe	23	bel	2	10	13	10	10	66	401	551	357
J_Blondel	28	bel	2	10	13	7	12	66	411	437	178
V_Vazquez	25	spa	2	8	13	11	14	66	342	616	505
J_Jorgensen	28	den	2	8	13	10	10	66	190	502	230
T_van_Acker	20	bel	2	10	12	8	10	66	306	411	258
I_Trickovski	25	mon	2	6	12	12	13	66	166	414	378
B_Verstraete	18	bel	2	9	11	10	12	66	226	301	236
T_Meunier	20	bel	2	6	10	13	11	66	172	408	639
M_Tchite	28	hon	2	8	11	13	14	66	239	366	375
L_Rafaelov	26	isr	2	8	11	13	14	66	216	294	397
C_Bacca	25	col	2	8	11	13	11	66	233	298	371
B_Vleminckx	26	bel	2	8	11	13	11	66	218	318	408
A_Gorbunov	30	bye	14	2	4	4	10	136	67	122	112
G_Malins	25	lat	12	2	6	5	12	285	72	182	112
A_Soroko	21	bye	10	2	6	5	12	224	72	182	112
V_Gajduchik	23	bye	2	12	10	8	12	64	777	431	384
A_Radkov	27	bye	2	12	10	8	12	64	969	496	275
E_Filipenko	25	bye	2	12	9	9	10	64	730	462	321
M_Bordevich	27	bye	2	12	10	8	13	64	744	425	217
D_Polyakov	22	bye	2	12	9	9	10	64	779	392	396
A_Yurevich	33	bye	2	11	10	8	11	64	397	290	159
A_Hleb	32	bye	2	10	13	10	10	64	429	861	344
A_Volodjko	27	bye	2	8	12	10	14	64	300	648	535
A_Pavlov	28	bye	2	9	12	9	13	64	348	507	342
D_Baga	23	bye	2	10	12	8	13	64	478	703	350
P_Nekhajchik	24	bye	2	8	12	10	11	64	240	525	347
D_Likhtarovic	35	bye	2	9	11	8	11	64	274	340	232
E_Olekhnovich	26	bye	2	8	11	10	11	64	207	312	313
M_Sivakov	25	bye	2	9	11	10	12	64	234	294	241
F_Rudik	26	bye	2	9	11	9	13	64	284	340	259
M_Volodjko	20	bye	2	8	11	8	11	64	212	287	207
I_Aleksievich	22	bye	2	10	11	8	12	64	272	317	209
Z_Badoyan	23	arm	2	8	11	8	11	64	212	287	207
D_Mozolevski	28	bye	2	6	10	12	13	64	214	441	616
V_Rodionov	29	bye	2	8	10	12	12	64	328	515	730
A_Kontsevoj	30	bye	2	6	10	11	12	64	197	367	489
L_Grant	30	eng	12	2	4	4	9	599	138	188	178
B_Jensen	37	den	12	2	4	4	12	312	138	188	178
J_Stewart	19	eng	11	2	3	4	10	271	138	148	178
K_Trippier	21	eng	2	12	9	4	8	86	521	347	233
D_Lafferty	23	nir	2	11	10	6	12	86	407	306	184
M_Duff	34	nir	2	11	10	8	13	86	461	300	215
J_Shackell	29	eng	3	13	10	8	14	96	578	399	282
D_Edgar	25	can	2	12	10	8	12	86	515	397	280
L_O'Neill	21	eng	2	10	7	4	13	86	313	238	178
K_Long	22	ire	2	11	10	6	15	86	395	313	196
B_Mee	22	eng	2	12	10	8	12	86	499	381	271
C_McCann	25	ire	3	9	13	11	12	86	308	518	370
R_Wallace	27	sco	2	10	14	10	11	86	401	507	415
D_Marney	28	eng	2	9	11	7	13	86	332	454	299
J_Stanislas	23	eng	3	9	13	11	14	86	367	566	339
C_Howieson	17	aus	2	10	11	6	13	86	341	417	246
G_Porter	20	eng	2	5	10	7	12	86	213	263	253
M_Bartley	26	jam	2	9	11	7	13	86	343	422	282
B_Stock	31	wal	2	9	11	7	11	86	351	374	263
K_Treacy	24	ire	2	8	12	9	16	86	291	431	320
S_Vokes	23	wal	2	6	10	12	13	86	299	326	467
M_Paterson	25	ire	3	9	11	12	10	86	346	414	424
D_Ings	21	eng	2	6	10	12	9	86	253	384	470
C_Austin	23	eng	2	6	11	13	14	76	207	386	473
A_McDonald	22	sco	2	6	9	11	10	86	203	273	353
D_Richards	28	jam	2	7	10	12	11	86	256	328	396
D_Marshall	27	sco	13	2	5	4	9	682	133	218	178
J_Lewis	24	eng	12	2	4	4	10	311	138	188	178
E_Parish	23	eng	12	2	3	4	10	261	138	148	178
K_McNaughton	30	sco	3	13	10	8	12	96	567	436	366
A_Taylor	26	eng	2	12	9	4	8	86	523	342	193
M_Hudson	30	eng	3	13	10	7	14	96	494	397	327
B_Turner	24	eng	2	12	9	4	8	86	570	293	264
M_Connolly	24	eng	2	12	9	4	8	86	562	320	231
B_Nugent	18	eng	2	11	9	6	13	86	359	304	202
A_Oshilaja	20	eng	2	10	9	6	13	86	313	263	198
L_Coulson	19	eng	2	10	8	5	13	86	313	233	193
F_Kiss	21	ice	2	8	11	7	17	86	278	363	248
P_Whittinghm	27	eng	2	10	14	10	11	86	461	549	449
D_Cowie	29	sco	3	11	13	9	12	86	397	458	317
C_Conway	27	sco	3	9	13	11	14	86	337	475	330
K_Bo_Kyung	22	kor	2	9	14	11	11	86	378	577	461
C_Noone	24	eng	2	9	14	10	15	86	353	610	403
A_Gunnarsson	23	ice	2	12	14	9	14	86	502	599	318
J_Mutch	20	eng	4	9	14	11	10	96	328	578	413
K_Harris	20	eng	2	6	10	7	12	86	203	348	243
J_Ralls	20	eng	2	9	11	7	13	86	298	373	253
S_Lappin	29	sco	2	7	12	10	16	86	272	405	318
S_McPhail	32	ire	2	9	11	7	13	86	308	363	258
T_O'Sullivan	18	wal	2	6	10	7	13	86	203	348	243
T_Wharton	18	wal	2	8	9	6	14	86	233	288	208
T_Smith	32	eng	3	9	12	12	12	86	327	429	426
R_Gestede	23	sen	2	7	9	12	11	86	293	343	518
J_Mason	21	ire	2	6	10	12	11	86	305	406	461
H_Helguson	35	ice	2	6	10	12	16	76	248	405	521
I_Miller	26	eng	2	6	10	12	11	86	215	378	499
M_Tudgay	29	eng	2	6	9	11	9	86	198	333	403
F_Campbell	24	eng	2	6	11	13	14	76	245	439	584
R_Healey	18	wal	2	4	8	11	9	86	158	248	348
C_Bellamy	33	wal	2	6	11	13	15	76	208	411	542
N_Jarvis	22	wal	2	4	8	11	11	86	158	248	353
J_Darko	20	aut	2	4	9	11	12	86	158	293	348
F_Forster	24	eng	15	2	5	6	10	283	97	172	112
V_Noring	22	swe	12	2	4	4	11	289	72	122	112
L_Zaluska	30	pol	12	2	6	5	11	299	72	182	112
A_Matthews	20	wal	2	13	10	6	12	64	777	437	224
E_Izaguirre	26	hon	2	13	10	6	14	64	839	374	265
K_Wilson	26	eng	2	13	11	5	15	64	752	443	129
C_Mulgrew	26	sco	2	13	10	6	13	64	637	521	263
M_Lustig	25	swe	2	13	11	5	11	64	714	548	301
T_Rogne	22	nor	3	12	11	8	10	64	554	417	259
L_Toshney	22	sco	3	11	9	8	14	64	297	232	207
J_Irvine	18	sco	2	10	9	8	11	64	277	212	207
M_Fraser	18	sco	2	10	9	8	13	64	287	222	207
J_Ledley	25	wal	2	9	14	10	12	64	328	645	388
V_Wanyama	21	ken	2	10	14	10	16	64	424	786	365
S_Brown	27	sco	2	10	13	10	14	64	337	620	301
K_Commons	29	sco	2	10	13	10	11	64	391	746	470
T_Rogic	19	aus	2	10	13	9	10	64	322	661	285
B_Kayal	24	isl	2	9	13	10	15	64	257	491	380
J_Forrest	21	sco	2	10	13	10	14	64	287	547	380
G_Samaras	27	gre	2	8	13	11	14	64	254	595	414
P_McCourt	28	eng	2	10	12	9	12	64	272	342	222
D_McGeouch	19	sco	2	10	11	9	10	64	272	297	222
P_George	19	ire	2	8	11	10	11	64	207	292	232
F_Twardzik	19	cze	2	8	11	10	12	64	202	297	232
P_Twardzik	19	cze	2	9	11	10	12	64	222	297	232
C_McGregor	19	sco	2	9	10	7	12	64	222	272	162
A_Stokes	24	ire	2	8	11	13	11	64	265	402	649
G_Hooper	24	eng	2	8	11	13	14	64	276	390	690
D_Murphy	30	ire	2	6	9	12	14	64	272	337	556
T_Watt	18	sco	2	6	10	12	13	64	187	373	549
L_Nouioui	26	tun	2	6	10	11	12	64	162	287	352
M_Bangura	24	sie	2	5	10	11	9	64	137	282	347
B_Atajic	20	bos	2	6	9	11	12	64	162	242	352
D_Button	23	eng	12	2	3	4	10	637	120	140	155
B_Hamer	24	eng	12	2	3	4	10	260	120	140	160
J_Sullivan	25	eng	12	2	4	3	10	285	120	150	140
C_Solly	21	eng	2	12	9	5	10	80	563	362	213
M_Morrison	24	eng	2	12	9	5	10	80	497	379	176
R_Wiggins	24	wal	2	12	9	5	10	80	538	374	199
M_Taylor	30	eng	2	11	10	8	13	80	460	350	333
C_Evina	20	cam	2	11	10	6	12	80	467	371	163
Y_Mambo	21	eng	2	11	10	6	11	80	420	310	231
L_Wilson	24	eng	2	11	10	6	12	80	395	402	222
L_Cort	32	guy	2	11	10	8	10	80	432	275	269
D_Dervite	24	fra	2	11	9	6	10	80	360	275	190
K_Feeley	20	ire	2	10	8	6	14	80	345	240	195
S_Ajayi	18	eng	2	9	8	7	13	80	321	268	243
A_Reid	30	ire	2	9	13	10	12	80	335	601	334
A_Hughes	34	eng	2	10	11	7	15	80	428	532	296
J_Jackson	30	eng	2	10	11	6	14	80	378	485	328
D_Green	24	eng	2	7	11	10	11	80	247	456	372
D_Stephens	23	eng	2	10	11	7	13	80	346	517	351
D_Haynes	22	eng	2	6	11	10	12	80	250	443	350
D_Hollands	26	eng	2	7	11	10	11	80	205	412	291
J_Cook	22	eng	2	7	11	9	13	80	250	370	298
S_Kerkar	25	fra	2	6	10	9	12	80	200	251	255
B_Pritchard	26	zim	2	9	10	6	14	80	250	245	205
C_Harriott	19	eng	2	7	9	8	9	80	238	321	263
B_W_Phillips	28	eng	2	7	11	12	11	80	303	415	690
Y_Kermorgant	30	fra	2	7	10	12	12	80	338	505	577
J_Obika	21	eng	2	7	9	11	11	80	285	414	415
M_Smith	23	eng	2	6	8	11	12	80	185	305	423
J_Pigott	18	eng	2	6	7	11	10	80	213	298	435
P_Cech	30	cze	19	5	9	6	10	936	170	295	190
R_Turnbull	28	eng	13	4	7	5	13	395	155	275	170
H_Hilario	37	por	13	5	8	2	11	405	160	255	170
A_Cole	32	eng	2	18	14	5	16	120	798	660	407
B_Ivanovic	29	ser	2	17	13	9	14	90	693	658	419
J_Terry	32	eng	2	17	13	10	16	80	731	539	444
D_Luiz	25	bra	2	16	12	4	13	100	543	464	200
G_Cahill	27	eng	2	16	12	5	15	100	637	579	265
P_Ferreira	34	por	2	15	12	4	9	100	558	433	212
C_Azpilicuta	23	spa	2	15	13	5	14	100	610	495	217
R_Bertrand	23	eng	2	14	12	5	11	100	531	437	296
G_Saville	19	eng	2	11	10	6	12	100	390	335	230
F_Lampard	34	eng	4	10	16	12	15	110	380	737	602
E_Hazard	22	bel	3	9	17	15	10	100	414	744	774
Oscar	21	bra	2	7	16	13	6	100	383	754	631
E_de_Bruyne	21	bel	2	8	14	12	11	100	279	507	449
P_Bamford	20	eng	2	9	12	10	12	88	295	360	325
